;filename;components;SMILES;CAS;InChI;Temperature, K;Pressure, kPa;Mass density, kg/m3;Mass density, kg/m3_std
1355239;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.151;19931.9;686.1;0.4
1355240;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.155;22058.2;687.733;0.4
1355241;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;24861.6;690.068;0.4
1355242;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.152;27868.7;692.385;0.4
1355243;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.152;29956.8;693.806;0.4
1355244;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.154;32107.1;695.43;0.4
1355245;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.153;32980.3;696.141;0.4
1355246;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.154;33002.2;696.147;0.4
1355247;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.153;33981.2;697.086;0.4
1355248;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.155;35045.4;697.948;0.4
1355249;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.154;38126.6;700.098;0.4
1355250;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.156;39996.9;701.327;0.4
1355251;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.153;41978.4;702.778;0.4
1355252;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.155;44946.3;704.758;0.4
1355253;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.154;47879.7;706.851;0.4
1355254;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.156;50020.8;708.33;0.4
1355255;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.154;52097.4;709.812;0.4
1355256;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.152;54924.0;711.549;0.4
1355257;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.155;58081.5;713.474;0.4
1355258;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.153;59932.2;714.707;0.4
1355259;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.154;62004.0;716.103;0.4
1355260;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.155;64954.1;717.814;0.4
1355261;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.154;66113.1;718.367;0.4
1355262;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.152;100.7;662.812;0.4
1355263;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.155;336.3;663.228;0.4
1355264;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.156;590.9;663.443;0.4
1355265;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.156;891.0;663.766;0.4
1355266;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.155;1105.7;663.94;0.4
1355267;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.155;1929.1;664.905;0.4
1355268;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.152;2933.2;665.972;0.4
1355269;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.156;5020.8;668.355;0.4
1355270;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.156;6926.7;670.309;0.4
1355271;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.153;8989.0;672.331;0.4
1355272;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.155;10074.5;673.533;0.4
1355273;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.15;11896.0;675.253;0.4
1355274;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.156;14800.1;678.075;0.4
1355275;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.154;18102.4;681.046;0.4
1355276;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.155;19985.1;682.727;0.4
1355277;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.155;22093.7;684.679;0.4
1355278;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.156;24872.8;686.865;0.4
1355279;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.156;27909.4;689.38;0.4
1355280;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.155;29997.5;691.196;0.4
1355281;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.156;31957.1;692.414;0.4
1355282;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.152;33015.6;693.259;0.4
1355283;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.155;33179.6;693.331;0.4
1355284;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.156;34110.3;694.119;0.4
1355285;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.156;35047.6;694.934;0.4
1355286;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.152;37838.4;697.046;0.4
1355287;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.155;40092.5;698.439;0.4
1355288;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.156;41996.0;699.6;0.4
1355289;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.153;44884.0;701.561;0.4
1355290;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.154;47944.4;703.663;0.4
1355291;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.156;49950.2;705.2;0.4
1355292;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.156;52037.3;706.412;0.4
1355293;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.155;54944.2;708.215;0.4
1355294;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.154;57972.3;710.506;0.4
1355295;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.152;59922.5;711.605;0.4
1355296;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.156;61930.0;712.85;0.4
1355297;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.155;65021.8;714.898;0.4
1355298;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;318.151;66027.5;715.438;0.4
1355299;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.152;102.3;658.378;0.4
1355300;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.15;296.1;658.71;0.4
1355301;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.155;528.4;658.782;0.4
1355302;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.156;920.7;659.343;0.4
1355303;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.155;994.2;659.429;0.4
1355304;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.152;2006.9;660.61;0.4
1355305;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.153;2966.6;661.806;0.4
1355306;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.154;4996.2;663.968;0.4
1355307;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.154;7042.1;666.276;0.4
1355308;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.153;9029.9;667.858;0.4
1355309;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.155;10089.7;669.742;0.4
1355310;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.155;11913.7;670.973;0.4
1355311;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.154;15110.7;674.373;0.4
1355312;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.151;17980.7;677.251;0.4
1355313;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.153;20037.8;678.71;0.4
1355314;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.155;21994.9;680.737;0.4
1355315;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.154;24993.4;683.213;0.4
1355316;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.156;27958.4;685.975;0.4
1355317;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.156;30054.6;687.083;0.4
1355318;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.155;32079.2;689.177;0.4
1355319;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.156;33067.4;689.946;0.4
1355320;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.152;33103.2;689.972;0.4
1355321;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.154;34080.8;690.434;0.4
1355322;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.153;35113.0;691.624;0.4
1355323;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.155;37952.8;693.659;0.4
1355324;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.156;40047.0;695.097;0.4
1355325;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.155;42011.1;696.516;0.4
1355326;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.156;44936.9;698.783;0.4
1355327;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.153;48025.4;700.814;0.4
1355328;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.15;49933.5;702.105;0.4
1355329;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.153;52114.3;703.681;0.4
1355330;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.152;54963.5;705.509;0.4
1355331;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.15;58044.9;707.475;0.4
1355332;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.152;60049.8;708.827;0.4
1355333;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.154;62131.0;710.008;0.4
1355334;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.152;64998.7;711.842;0.4
1355335;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.156;66131.2;712.551;0.4
1355336;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.152;100.8;653.868;0.4
1355337;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.153;289.9;654.182;0.4
1355338;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.156;501.0;654.211;0.4
1355339;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.155;897.5;654.815;0.4
1355340;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.152;994.1;655.012;0.4
1355341;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.155;1988.8;656.162;0.4
1355342;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.151;2996.7;657.408;0.4
1355343;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.151;5013.4;659.794;0.4
1355344;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.155;6974.9;662.023;0.4
1355345;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.154;9017.0;664.204;0.4
1355346;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.155;10040.0;665.257;0.4
1355347;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.156;12209.6;667.562;0.4
1355348;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.156;15054.8;670.204;0.4
1355349;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.156;18061.3;673.216;0.4
1355350;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.156;20279.0;675.247;0.4
1355351;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.156;22012.9;676.775;0.4
1355352;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.151;24924.1;679.489;0.4
1355353;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.15;27979.2;682.036;0.4
1355354;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.153;29958.3;683.395;0.4
1355355;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.153;32059.5;685.102;0.4
1355356;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.15;33065.5;685.969;0.4
1355357;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.154;33107.2;685.992;0.4
1355358;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.153;34013.4;687.01;0.4
1355359;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.15;35029.6;687.796;0.4
1355360;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.15;38009.8;690.025;0.4
1355361;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.152;39969.0;691.415;0.4
1355362;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.153;41958.8;692.865;0.4
1355363;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.15;44952.6;695.094;0.4
1355364;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.15;47977.5;697.371;0.4
1355365;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.15;49926.5;698.804;0.4
1355366;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.153;51996.9;700.259;0.4
1355367;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.15;54946.6;702.284;0.4
1355368;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.151;57938.7;704.221;0.4
1355369;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.15;59990.9;705.64;0.4
1355370;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.15;61981.5;707.057;0.4
1355371;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.15;65031.6;708.835;0.4
1355372;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;328.15;66046.2;709.499;0.4
1355373;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.152;100.4;649.302;0.4
1355374;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.156;303.5;649.622;0.4
1355375;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.154;532.6;649.653;0.4
1355376;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.155;897.8;650.259;0.4
1355377;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.156;1003.0;650.554;0.4
1355378;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.154;1987.2;651.687;0.4
1355379;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.155;3023.4;653.063;0.4
1355380;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;4997.4;655.338;0.4
1355381;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.152;7002.4;657.844;0.4
1355382;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.153;9032.0;660.047;0.4
1355383;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.153;10209.5;661.268;0.4
1355384;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.156;12011.1;663.322;0.4
1355385;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.155;15008.4;666.206;0.4
1355386;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.156;17991.9;669.217;0.4
1355387;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.156;20035.9;671.108;0.4
1355388;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.151;22033.6;672.882;0.4
1355389;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.156;25027.1;675.678;0.4
1355390;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.154;28039.9;678.188;0.4
1355391;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.151;30015.6;679.579;0.4
1355392;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;32067.1;681.185;0.4
1355393;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.153;32976.9;681.946;0.4
1355394;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.156;33072.7;682.004;0.4
1355395;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;34085.9;683.474;0.4
1355396;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.151;35075.4;684.235;0.4
1355397;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;37893.7;686.324;0.4
1355398;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.151;40110.9;687.848;0.4
1355399;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.153;41946.8;689.191;0.4
1355400;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.152;44974.0;691.567;0.4
1355401;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;47935.6;693.899;0.4
1355402;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.152;49919.6;695.372;0.4
1355403;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;51953.3;696.893;0.4
1355404;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.152;54875.9;699.008;0.4
1355405;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;58057.2;700.988;0.4
1355406;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.152;59992.7;702.482;0.4
1355407;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;62048.6;703.927;0.4
1355408;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.152;64970.4;705.65;0.4
1355409;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.151;66005.0;706.481;0.4
1355410;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;338.152;100.4;644.915;0.4
1355411;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;338.154;309.8;645.161;0.4
1355412;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;338.155;561.6;645.341;0.4
1355413;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;338.153;898.5;645.924;0.4
1355414;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;338.155;1014.1;646.212;0.4
1355415;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;338.156;2000.2;647.409;0.4
1355416;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;338.154;2936.1;648.694;0.4
1355417;je5010214;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;338.154;5018.6;651.205;0.4
